Timestamp,body,@requestId,requestContext.requestId,ColdStartDurationInMS,DurationInMS,BilledDurationInMS,MemorySetInMB,MemoryUsedInMB
2023-04-11 05:16:12.812,,6048eba5-199d-412e-aa39-23d73ea5c6db,,,46.54,47.0,128,53
2023-04-11 05:16:17.972,dHBzPTImaW50ZXJ2YWw9NiZpdGVyYXRpb249MQ==,,1dd37d66-f666-4658-b309-38d57fcef12c,,,,,
2023-04-11 05:16:17.973,,1dd37d66-f666-4658-b309-38d57fcef12c,,,13.09,14.0,128,53
2023-04-11 05:16:17.976,dHBzPTImaW50ZXJ2YWw9NiZpdGVyYXRpb249MQ==,,6370bf93-d4f8-4b37-b7da-50412b9dfeaf,,,,,
2023-04-11 05:16:17.979,,6370bf93-d4f8-4b37-b7da-50412b9dfeaf,,,3.75,4.0,128,54
2023-04-11 05:16:24.166,dHBzPTImaW50ZXJ2YWw9NyZpdGVyYXRpb249MQ==,,c149becc-cff4-431f-b90d-30ca409d873e,,,,,
2023-04-11 05:16:24.178,,c149becc-cff4-431f-b90d-30ca409d873e,,,12.41,13.0,128,54
2023-04-11 05:16:24.178,dHBzPTImaW50ZXJ2YWw9NyZpdGVyYXRpb249MQ==,,c5cb0b29-a9b1-4b15-9a93-7d9aa7f31536,,,,,
2023-04-11 05:16:24.212,,c5cb0b29-a9b1-4b15-9a93-7d9aa7f31536,,,34.99,35.0,128,53
2023-04-11 05:16:32.193,dHBzPTImaW50ZXJ2YWw9OCZpdGVyYXRpb249MQ==,,974f2319-17e9-4f72-ae7d-73e97fbc3b99,,,,,
2023-04-11 05:16:32.212,,974f2319-17e9-4f72-ae7d-73e97fbc3b99,,,19.45,20.0,128,54
2023-04-11 05:16:32.369,dHBzPTImaW50ZXJ2YWw9OCZpdGVyYXRpb249MQ==,,340d1f36-9dd6-481e-b503-9ca65df5c492,,,,,
2023-04-11 05:16:32.372,,340d1f36-9dd6-481e-b503-9ca65df5c492,,,3.12,4.0,128,54
2023-04-11 05:16:40.820,dHBzPTImaW50ZXJ2YWw9OSZpdGVyYXRpb249MQ==,,b381a0f8-a915-4a45-a2db-301307f3734d,,,,,
2023-04-11 05:16:40.832,dHBzPTImaW50ZXJ2YWw9OSZpdGVyYXRpb249MQ==,,cf7507f8-ab48-42b0-b842-76e59a9f117a,,,,,
2023-04-11 05:16:40.853,,cf7507f8-ab48-42b0-b842-76e59a9f117a,,,35.36,36.0,128,54
2023-04-11 05:16:40.858,,b381a0f8-a915-4a45-a2db-301307f3734d,,,38.36,39.0,128,54
2023-04-11 05:16:50.008,dHBzPTImaW50ZXJ2YWw9MTAmaXRlcmF0aW9uPTE=,,f8470056-3d5d-486c-ad21-4914d0ed7df4,,,,,
2023-04-11 05:16:50.015,dHBzPTImaW50ZXJ2YWw9MTAmaXRlcmF0aW9uPTE=,,f0d1f932-d3f9-445f-95e2-8730539b3f1d,,,,,
2023-04-11 05:16:50.032,,f0d1f932-d3f9-445f-95e2-8730539b3f1d,,,17.81,18.0,128,54
2023-04-11 05:16:50.038,,f8470056-3d5d-486c-ad21-4914d0ed7df4,,,30.54,31.0,128,54
2023-04-11 05:17:00.248,dHBzPTImaW50ZXJ2YWw9MTEmaXRlcmF0aW9uPTE=,,4bb6dcfc-97a9-457d-b820-68b29e36913c,,,,,
2023-04-11 05:17:00.249,dHBzPTImaW50ZXJ2YWw9MTEmaXRlcmF0aW9uPTE=,,735fbc2a-0b8a-4244-a51c-5a1dfb51107e,,,,,
2023-04-11 05:17:00.253,,735fbc2a-0b8a-4244-a51c-5a1dfb51107e,,,4.26,5.0,128,54
2023-04-11 05:17:00.258,,4bb6dcfc-97a9-457d-b820-68b29e36913c,,,10.51,11.0,128,54
2023-04-11 05:17:11.679,dHBzPTImaW50ZXJ2YWw9MTImaXRlcmF0aW9uPTE=,,e7a6cbb9-00a0-4ded-9010-7a8e30e23caa,,,,,
2023-04-11 05:17:11.680,dHBzPTImaW50ZXJ2YWw9MTImaXRlcmF0aW9uPTE=,,dbc4b31b-ec48-4674-976c-53e11d08a881,,,,,
2023-04-11 05:17:11.698,,dbc4b31b-ec48-4674-976c-53e11d08a881,,,18.64,19.0,128,54
2023-04-11 05:17:11.712,,e7a6cbb9-00a0-4ded-9010-7a8e30e23caa,,,33.21,34.0,128,54
2023-04-11 05:17:23.872,dHBzPTImaW50ZXJ2YWw9MTMmaXRlcmF0aW9uPTE=,,2f3186b7-de2e-4605-814a-4026d1cbdfbc,,,,,
2023-04-11 05:17:23.876,dHBzPTImaW50ZXJ2YWw9MTMmaXRlcmF0aW9uPTE=,,e3b96578-22fc-4ece-9a41-b13307a5e4c0,,,,,
2023-04-11 05:17:23.892,,2f3186b7-de2e-4605-814a-4026d1cbdfbc,,,20.78,21.0,128,54
2023-04-11 05:17:23.898,,e3b96578-22fc-4ece-9a41-b13307a5e4c0,,,22.41,23.0,128,54
2023-04-11 05:17:37.240,dHBzPTImaW50ZXJ2YWw9MTQmaXRlcmF0aW9uPTE=,,7f549511-d264-46a7-bec6-4f896ad34e28,,,,,
2023-04-11 05:17:37.258,,7f549511-d264-46a7-bec6-4f896ad34e28,,,19.02,20.0,128,54
2023-04-11 05:17:37.275,dHBzPTImaW50ZXJ2YWw9MTQmaXRlcmF0aW9uPTE=,,d1cd5453-1e59-4621-9ea1-f2fca4a1fdec,,,,,
2023-04-11 05:17:37.298,,d1cd5453-1e59-4621-9ea1-f2fca4a1fdec,,,23.73,24.0,128,54
2023-04-11 05:17:51.577,dHBzPTImaW50ZXJ2YWw9MTUmaXRlcmF0aW9uPTE=,,2c111014-cbcc-40b2-81ef-4508ecbeca81,,,,,
2023-04-11 05:17:51.598,,2c111014-cbcc-40b2-81ef-4508ecbeca81,,,26.26,27.0,128,54
2023-04-11 05:17:51.622,dHBzPTImaW50ZXJ2YWw9MTUmaXRlcmF0aW9uPTE=,,51bc236a-ffde-4bc3-89f8-3a7f908ff3f0,,,,,
2023-04-11 05:17:51.638,,51bc236a-ffde-4bc3-89f8-3a7f908ff3f0,,,17.19,18.0,128,54
2023-04-11 05:18:07.043,dHBzPTMmaW50ZXJ2YWw9MSZpdGVyYXRpb249MQ==,,0a304242-8483-4b33-9390-496084273274,,,,,
2023-04-11 05:18:07.053,dHBzPTMmaW50ZXJ2YWw9MSZpdGVyYXRpb249MQ==,,90b15a09-a54e-42a4-8603-0c48c7427d4c,,,,,
2023-04-11 05:18:07.055,,90b15a09-a54e-42a4-8603-0c48c7427d4c,,,11.17,12.0,128,54
2023-04-11 05:18:07.072,dHBzPTMmaW50ZXJ2YWw9MSZpdGVyYXRpb249MQ==,,86250467-6770-40d3-b265-d270e3ae539c,,,,,
2023-04-11 05:18:07.078,,0a304242-8483-4b33-9390-496084273274,,,35.19,36.0,128,54
2023-04-11 05:18:07.093,,86250467-6770-40d3-b265-d270e3ae539c,,,33.62,34.0,128,54
2023-04-11 05:18:08.271,dHBzPTMmaW50ZXJ2YWw9MiZpdGVyYXRpb249MQ==,,3b0cf83a-008e-406b-986b-090535291a20,,,,,
2023-04-11 05:18:08.273,,3b0cf83a-008e-406b-986b-090535291a20,,,2.46,3.0,128,54
2023-04-11 05:18:08.275,dHBzPTMmaW50ZXJ2YWw9MiZpdGVyYXRpb249MQ==,,4e9b881c-d85e-427c-bc90-5e92cb4586fa,,,,,
2023-04-11 05:18:08.278,,4e9b881c-d85e-427c-bc90-5e92cb4586fa,,,2.99,3.0,128,54
2023-04-11 05:18:08.292,dHBzPTMmaW50ZXJ2YWw9MiZpdGVyYXRpb249MQ==,,6c71e1d6-2b2e-4d60-9ae7-13afe8ce1b06,,,,,
2023-04-11 05:18:08.313,,6c71e1d6-2b2e-4d60-9ae7-13afe8ce1b06,,,32.02,33.0,128,54
2023-04-11 05:18:10.484,dHBzPTMmaW50ZXJ2YWw9MyZpdGVyYXRpb249MQ==,,54a5d5b4-4ada-4c9c-97a8-7e05437a1e34,,,,,
2023-04-11 05:18:10.491,dHBzPTMmaW50ZXJ2YWw9MyZpdGVyYXRpb249MQ==,,d3cae94f-ad96-4b5b-84ca-9469e1cfc8f4,,,,,
2023-04-11 05:18:10.493,,54a5d5b4-4ada-4c9c-97a8-7e05437a1e34,,,9.57,10.0,128,54
2023-04-11 05:18:10.498,,d3cae94f-ad96-4b5b-84ca-9469e1cfc8f4,,,7.22,8.0,128,54
2023-04-11 05:18:10.503,dHBzPTMmaW50ZXJ2YWw9MyZpdGVyYXRpb249MQ==,,4d184dc8-4c05-4d06-9221-6de88621a69d,,,,,
2023-04-11 05:18:10.519,,4d184dc8-4c05-4d06-9221-6de88621a69d,,,16.54,17.0,128,54
2023-04-11 05:18:14.232,dHBzPTMmaW50ZXJ2YWw9NCZpdGVyYXRpb249MQ==,,e5a107aa-32f5-4b77-a3c0-9fa6c9bd1d44,,,,,
2023-04-11 05:18:14.233,dHBzPTMmaW50ZXJ2YWw9NCZpdGVyYXRpb249MQ==,,6de42701-1707-494a-a5c6-f8ec89a7c3a8,,,,,
2023-04-11 05:18:14.235,dHBzPTMmaW50ZXJ2YWw9NCZpdGVyYXRpb249MQ==,,c1a6fbb3-6a45-46bb-8256-051934acca87,,,,,
2023-04-11 05:18:14.235,,6de42701-1707-494a-a5c6-f8ec89a7c3a8,,,2.15,3.0,128,54
2023-04-11 05:18:14.239,,e5a107aa-32f5-4b77-a3c0-9fa6c9bd1d44,,,7.23,8.0,128,54
2023-04-11 05:18:14.303,,c1a6fbb3-6a45-46bb-8256-051934acca87,,189.59,68.95,69.0,128,52
2023-04-11 05:18:18.420,dHBzPTMmaW50ZXJ2YWw9NSZpdGVyYXRpb249MQ==,,7e72c48e-bb3c-4062-9f81-c9f792ba4460,,,,,
2023-04-11 05:18:18.423,,7e72c48e-bb3c-4062-9f81-c9f792ba4460,,,3.85,4.0,128,52
2023-04-11 05:18:18.440,dHBzPTMmaW50ZXJ2YWw9NSZpdGVyYXRpb249MQ==,,a9b406c2-f1d5-47be-9ce9-7273297c294c,,,,,
2023-04-11 05:18:18.443,dHBzPTMmaW50ZXJ2YWw9NSZpdGVyYXRpb249MQ==,,d56f0296-436d-4fc9-a0c9-b73f4354b67a,,,,,
2023-04-11 05:18:18.477,,a9b406c2-f1d5-47be-9ce9-7273297c294c,,,38.46,39.0,128,54
2023-04-11 05:18:18.504,,d56f0296-436d-4fc9-a0c9-b73f4354b67a,,,74.89,75.0,128,52
2023-04-11 05:18:24.012,dHBzPTMmaW50ZXJ2YWw9NiZpdGVyYXRpb249MQ==,,b49615d4-ba38-43c3-b0a2-90a5364f389b,,,,,
2023-04-11 05:18:24.020,dHBzPTMmaW50ZXJ2YWw9NiZpdGVyYXRpb249MQ==,,18c2389e-dd72-4065-818c-cb87539dbc52,,,,,
2023-04-11 05:18:24.020,dHBzPTMmaW50ZXJ2YWw9NiZpdGVyYXRpb249MQ==,,bfa27625-426f-4afb-b056-dcdb7e694e87,,,,,
2023-04-11 05:18:24.024,,b49615d4-ba38-43c3-b0a2-90a5364f389b,,,12.53,13.0,128,53
2023-04-11 05:18:24.033,,18c2389e-dd72-4065-818c-cb87539dbc52,,,13.66,14.0,128,54
2023-04-11 05:18:24.038,,bfa27625-426f-4afb-b056-dcdb7e694e87,,,18.69,19.0,128,54
2023-04-11 05:18:30.241,dHBzPTMmaW50ZXJ2YWw9NyZpdGVyYXRpb249MQ==,,7002f447-fc77-412f-809d-fbd2969f4e73,,,,,
2023-04-11 05:18:30.258,,7002f447-fc77-412f-809d-fbd2969f4e73,,,17.67,18.0,128,54
2023-04-11 05:18:30.283,dHBzPTMmaW50ZXJ2YWw9NyZpdGVyYXRpb249MQ==,,c94e1d91-ce0d-404c-b18f-0c8149f75d90,,,,,
2023-04-11 05:18:30.286,dHBzPTMmaW50ZXJ2YWw9NyZpdGVyYXRpb249MQ==,,9d088356-248d-4d91-8966-2e69b7e42adb,,,,,
2023-04-11 05:18:30.293,,9d088356-248d-4d91-8966-2e69b7e42adb,,,7.33,8.0,128,54
2023-04-11 05:18:30.298,,c94e1d91-ce0d-404c-b18f-0c8149f75d90,,,15.69,16.0,128,54
2023-04-11 05:18:37.471,dHBzPTMmaW50ZXJ2YWw9OCZpdGVyYXRpb249MQ==,,82684241-d7d7-4c50-abfa-58e4741b7f62,,,,,
2023-04-11 05:18:37.479,,82684241-d7d7-4c50-abfa-58e4741b7f62,,,8.31,9.0,128,54
2023-04-11 05:18:37.493,dHBzPTMmaW50ZXJ2YWw9OCZpdGVyYXRpb249MQ==,,71fc5212-46b4-4312-b797-1bcb839a5c37,,,,,
2023-04-11 05:18:37.497,dHBzPTMmaW50ZXJ2YWw9OCZpdGVyYXRpb249MQ==,,a9dc63e5-6ac0-494c-9d55-ebdbf1064cc0,,,,,
2023-04-11 05:18:37.513,,71fc5212-46b4-4312-b797-1bcb839a5c37,,,34.44,35.0,128,54
2023-04-11 05:18:37.518,,a9dc63e5-6ac0-494c-9d55-ebdbf1064cc0,,,25.62,26.0,128,54
2023-04-11 05:18:45.825,dHBzPTMmaW50ZXJ2YWw9OSZpdGVyYXRpb249MQ==,,46fb82d7-7c08-4014-98e9-78699a3517bb,,,,,
2023-04-11 05:18:45.831,dHBzPTMmaW50ZXJ2YWw9OSZpdGVyYXRpb249MQ==,,089d239b-f39f-4e6b-a0c8-bee08a5cb02c,,,,,
2023-04-11 05:18:45.834,,089d239b-f39f-4e6b-a0c8-bee08a5cb02c,,,3.26,4.0,128,54
2023-04-11 05:18:45.834,dHBzPTMmaW50ZXJ2YWw9OSZpdGVyYXRpb249MQ==,,8d4f8b05-bb65-456a-b2a3-fde902050c51,,,,,
2023-04-11 05:18:45.858,,46fb82d7-7c08-4014-98e9-78699a3517bb,,,33.83,34.0,128,55
2023-04-11 05:18:45.864,,8d4f8b05-bb65-456a-b2a3-fde902050c51,,,30.86,31.0,128,53
2023-04-11 05:18:55.280,dHBzPTMmaW50ZXJ2YWw9MTAmaXRlcmF0aW9uPTE=,,cccea498-ec30-4c39-af7f-35f478311ccb,,,,,
2023-04-11 05:18:55.283,dHBzPTMmaW50ZXJ2YWw9MTAmaXRlcmF0aW9uPTE=,,700e3383-8df6-4a7d-9d9d-d0801516e495,,,,,
2023-04-11 05:18:55.284,,cccea498-ec30-4c39-af7f-35f478311ccb,,,4.18,5.0,128,53
2023-04-11 05:18:55.298,,700e3383-8df6-4a7d-9d9d-d0801516e495,,,15.52,16.0,128,55
2023-04-11 05:18:55.303,dHBzPTMmaW50ZXJ2YWw9MTAmaXRlcmF0aW9uPTE=,,05af6918-b67a-4672-83b0-55bc7ca91f7e,,,,,
2023-04-11 05:18:55.324,,05af6918-b67a-4672-83b0-55bc7ca91f7e,,,21.36,22.0,128,53
2023-04-11 05:19:05.561,dHBzPTMmaW50ZXJ2YWw9MTEmaXRlcmF0aW9uPTE=,,0297572d-4bef-4bbb-aa22-f74b9a82a30d,,,,,
2023-04-11 05:19:05.573,dHBzPTMmaW50ZXJ2YWw9MTEmaXRlcmF0aW9uPTE=,,c0cd0bb1-9970-4be0-b9ef-d2045494720c,,,,,
2023-04-11 05:19:05.576,dHBzPTMmaW50ZXJ2YWw9MTEmaXRlcmF0aW9uPTE=,,bc896606-83db-4b7c-96a6-eccbd8de7465,,,,,
2023-04-11 05:19:05.578,,bc896606-83db-4b7c-96a6-eccbd8de7465,,,2.83,3.0,128,55
2023-04-11 05:19:05.584,,0297572d-4bef-4bbb-aa22-f74b9a82a30d,,,22.74,23.0,128,53
2023-04-11 05:19:05.593,,c0cd0bb1-9970-4be0-b9ef-d2045494720c,,,26.47,27.0,128,54
2023-04-11 05:19:16.833,dHBzPTMmaW50ZXJ2YWw9MTImaXRlcmF0aW9uPTE=,,b1d5b48e-4972-4647-a815-c097020ed9f4,,,,,
2023-04-11 05:19:16.838,dHBzPTMmaW50ZXJ2YWw9MTImaXRlcmF0aW9uPTE=,,1c3f5cc2-4c4e-4ffc-a82e-5c479f0ca791,,,,,
2023-04-11 05:19:16.844,,1c3f5cc2-4c4e-4ffc-a82e-5c479f0ca791,,,6.42,7.0,128,53
2023-04-11 05:19:16.853,,b1d5b48e-4972-4647-a815-c097020ed9f4,,,20.99,21.0,128,54
2023-04-11 05:19:16.873,dHBzPTMmaW50ZXJ2YWw9MTImaXRlcmF0aW9uPTE=,,22ed3fac-8215-443a-ba9c-b48fe9031f89,,,,,
2023-04-11 05:19:16.875,,22ed3fac-8215-443a-ba9c-b48fe9031f89,,,6.99,7.0,128,54
2023-04-11 05:19:29.282,dHBzPTMmaW50ZXJ2YWw9MTMmaXRlcmF0aW9uPTE=,,4c137819-20a9-47f8-ac76-c29e875b5d25,,,,,
2023-04-11 05:19:29.286,dHBzPTMmaW50ZXJ2YWw9MTMmaXRlcmF0aW9uPTE=,,e93ca4ea-d522-4ffd-a8b0-2e3525003f66,,,,,
2023-04-11 05:19:29.294,,4c137819-20a9-47f8-ac76-c29e875b5d25,,,12.11,13.0,128,54
2023-04-11 05:19:29.305,,e93ca4ea-d522-4ffd-a8b0-2e3525003f66,,,19.34,20.0,128,54
2023-04-11 05:19:29.335,dHBzPTMmaW50ZXJ2YWw9MTMmaXRlcmF0aW9uPTE=,,86409a0d-74ff-45fc-83b6-a40f272f91bf,,,,,
2023-04-11 05:19:29.344,,86409a0d-74ff-45fc-83b6-a40f272f91bf,,,10.1,11.0,128,54
2023-04-11 05:19:42.552,dHBzPTMmaW50ZXJ2YWw9MTQmaXRlcmF0aW9uPTE=,,a13a1fbc-ee4e-43e5-b809-05eba7a43e1a,,,,,
2023-04-11 05:19:42.553,dHBzPTMmaW50ZXJ2YWw9MTQmaXRlcmF0aW9uPTE=,,7db9c02b-0183-40f4-866d-9566a302c24e,,,,,
2023-04-11 05:19:42.554,,7db9c02b-0183-40f4-866d-9566a302c24e,,,2.34,3.0,128,54
2023-04-11 05:19:42.564,,a13a1fbc-ee4e-43e5-b809-05eba7a43e1a,,,12.47,13.0,128,54
2023-04-11 05:19:42.578,dHBzPTMmaW50ZXJ2YWw9MTQmaXRlcmF0aW9uPTE=,,c559dc9b-3996-483b-a8dd-ddb6ad334ddb,,,,,
2023-04-11 05:19:42.585,,c559dc9b-3996-483b-a8dd-ddb6ad334ddb,,,8.29,9.0,128,54
2023-04-11 05:19:56.783,dHBzPTMmaW50ZXJ2YWw9MTUmaXRlcmF0aW9uPTE=,,c2e59c90-1bf6-4b61-8b18-6822bcaa2f8e,,,,,
2023-04-11 05:19:56.785,,c2e59c90-1bf6-4b61-8b18-6822bcaa2f8e,,,2.81,3.0,128,54
2023-04-11 05:19:56.794,dHBzPTMmaW50ZXJ2YWw9MTUmaXRlcmF0aW9uPTE=,,9905425f-d4ea-4ae1-a409-9d768d0c9792,,,,,
2023-04-11 05:19:56.795,,9905425f-d4ea-4ae1-a409-9d768d0c9792,,,1.98,2.0,128,54
2023-04-11 05:19:56.824,dHBzPTMmaW50ZXJ2YWw9MTUmaXRlcmF0aW9uPTE=,,83f7eba6-2674-45b4-a74b-2e8618f5f1ce,,,,,
2023-04-11 05:19:56.825,,83f7eba6-2674-45b4-a74b-2e8618f5f1ce,,,34.58,35.0,128,54
2023-04-11 05:20:12.066,dHBzPTQmaW50ZXJ2YWw9MSZpdGVyYXRpb249MQ==,,a0966314-40ed-48f8-8bbb-7a788e0b3190,,,,,
2023-04-11 05:20:12.081,dHBzPTQmaW50ZXJ2YWw9MSZpdGVyYXRpb249MQ==,,eba2d8c2-c453-4dc3-b483-225f2e6422a0,,,,,
2023-04-11 05:20:12.086,,a0966314-40ed-48f8-8bbb-7a788e0b3190,,,20.57,21.0,128,54
2023-04-11 05:20:12.093,dHBzPTQmaW50ZXJ2YWw9MSZpdGVyYXRpb249MQ==,,69403c98-8d2b-44c4-9354-bd0787111768,,,,,
2023-04-11 05:20:12.095,,69403c98-8d2b-44c4-9354-bd0787111768,,,15.61,16.0,128,54
2023-04-11 05:20:12.118,,eba2d8c2-c453-4dc3-b483-225f2e6422a0,,,37.83,38.0,128,55
2023-04-11 05:20:12.144,dHBzPTQmaW50ZXJ2YWw9MSZpdGVyYXRpb249MQ==,,f48d2ee0-0d85-4d01-9b62-1cc18e2646d5,,,,,
2023-04-11 05:20:12.158,,f48d2ee0-0d85-4d01-9b62-1cc18e2646d5,,,14.7,15.0,128,55
2023-04-11 05:20:13.454,dHBzPTQmaW50ZXJ2YWw9MiZpdGVyYXRpb249MQ==,,053a3a36-2227-45e8-b98f-babc16c5fb89,,,,,
2023-04-11 05:20:13.458,,053a3a36-2227-45e8-b98f-babc16c5fb89,,,4.74,5.0,128,55
2023-04-11 05:20:13.459,dHBzPTQmaW50ZXJ2YWw9MiZpdGVyYXRpb249MQ==,,7b5adebc-a77a-4824-9fba-e5bc1b2614af,,,,,
2023-04-11 05:20:13.470,dHBzPTQmaW50ZXJ2YWw9MiZpdGVyYXRpb249MQ==,,66189443-ab93-4ba4-8801-e4857f9004dd,,,,,
2023-04-11 05:20:13.474,dHBzPTQmaW50ZXJ2YWw9MiZpdGVyYXRpb249MQ==,,4bb0caab-cfdc-4cee-891e-812aebb5968a,,,,,
2023-04-11 05:20:13.474,,7b5adebc-a77a-4824-9fba-e5bc1b2614af,,,15.68,16.0,128,54
2023-04-11 05:20:13.485,,4bb0caab-cfdc-4cee-891e-812aebb5968a,,,11.84,12.0,128,54
2023-04-11 05:20:13.497,,66189443-ab93-4ba4-8801-e4857f9004dd,,,27.67,28.0,128,55
2023-04-11 05:20:16.480,dHBzPTQmaW50ZXJ2YWw9MyZpdGVyYXRpb249MQ==,,6b422ede-ad63-4696-8895-bca0fafd210f,,,,,
2023-04-11 05:20:16.485,dHBzPTQmaW50ZXJ2YWw9MyZpdGVyYXRpb249MQ==,,f1870791-0620-4c6d-a62a-01654ed4f4ef,,,,,
2023-04-11 05:20:16.493,dHBzPTQmaW50ZXJ2YWw9MyZpdGVyYXRpb249MQ==,,0e8c59a5-c571-4676-ac25-22353891c77f,,,,,
2023-04-11 05:20:16.494,,0e8c59a5-c571-4676-ac25-22353891c77f,,,8.63,9.0,128,54
2023-04-11 05:20:16.498,,6b422ede-ad63-4696-8895-bca0fafd210f,,,17.73,18.0,128,55
2023-04-11 05:20:16.498,dHBzPTQmaW50ZXJ2YWw9MyZpdGVyYXRpb249MQ==,,7b67846e-066e-4a87-b4bb-539315360383,,,,,
2023-04-11 05:20:16.524,,f1870791-0620-4c6d-a62a-01654ed4f4ef,,,39.63,40.0,128,54
2023-04-11 05:20:16.534,,7b67846e-066e-4a87-b4bb-539315360383,,,36.23,37.0,128,54
2023-04-11 05:20:19.805,dHBzPTQmaW50ZXJ2YWw9NCZpdGVyYXRpb249MQ==,,d44dd840-af14-44fd-995b-f7cd07eb9dc7,,,,,
2023-04-11 05:20:19.813,dHBzPTQmaW50ZXJ2YWw9NCZpdGVyYXRpb249MQ==,,c246fb39-f7bf-4feb-88e0-b2729ff0bd20,,,,,
2023-04-11 05:20:19.815,,c246fb39-f7bf-4feb-88e0-b2729ff0bd20,,,12.96,13.0,128,54
2023-04-11 05:20:19.817,dHBzPTQmaW50ZXJ2YWw9NCZpdGVyYXRpb249MQ==,,12f6f802-955b-4ceb-af11-50d263496975,,,,,
2023-04-11 05:20:19.819,,12f6f802-955b-4ceb-af11-50d263496975,,,4.76,5.0,128,55
2023-04-11 05:20:19.825,,d44dd840-af14-44fd-995b-f7cd07eb9dc7,,,19.88,20.0,128,54
2023-04-11 05:20:19.921,dHBzPTQmaW50ZXJ2YWw9NCZpdGVyYXRpb249MQ==,,1f0f6bec-30c3-4e76-a80d-43641e0dcb33,,,,,
2023-04-11 05:20:19.922,,1f0f6bec-30c3-4e76-a80d-43641e0dcb33,,,1.53,2.0,128,54
2023-04-11 05:20:24.172,dHBzPTQmaW50ZXJ2YWw9NSZpdGVyYXRpb249MQ==,,e842989e-2a0d-442b-9941-27ede374e5bb,,,,,
2023-04-11 05:20:24.184,,e842989e-2a0d-442b-9941-27ede374e5bb,,,12.64,13.0,128,54
2023-04-11 05:20:24.225,dHBzPTQmaW50ZXJ2YWw9NSZpdGVyYXRpb249MQ==,,ffc13586-0a1e-4f56-8352-ac884978bcbb,,,,,
2023-04-11 05:20:24.227,dHBzPTQmaW50ZXJ2YWw9NSZpdGVyYXRpb249MQ==,,d1170304-60af-4e5f-a299-042ef0818eab,,,,,
2023-04-11 05:20:24.227,dHBzPTQmaW50ZXJ2YWw9NSZpdGVyYXRpb249MQ==,,add19ff6-2557-4bbb-bd61-e6d4ce0cc581,,,,,
2023-04-11 05:20:24.234,,d1170304-60af-4e5f-a299-042ef0818eab,,,7.37,8.0,128,54
2023-04-11 05:20:24.238,,add19ff6-2557-4bbb-bd61-e6d4ce0cc581,,,10.94,11.0,128,55
2023-04-11 05:20:24.244,,ffc13586-0a1e-4f56-8352-ac884978bcbb,,,19.54,20.0,128,54
2023-04-11 05:20:29.564,dHBzPTQmaW50ZXJ2YWw9NiZpdGVyYXRpb249MQ==,,b6574870-7e87-4227-82d0-0d580e975d62,,,,,
2023-04-11 05:20:29.565,,b6574870-7e87-4227-82d0-0d580e975d62,,,1.43,2.0,128,54
2023-04-11 05:20:29.776,dHBzPTQmaW50ZXJ2YWw9NiZpdGVyYXRpb249MQ==,,4298bb28-40e3-4f73-a27f-90e514056189,,,,,
2023-04-11 05:20:29.783,dHBzPTQmaW50ZXJ2YWw9NiZpdGVyYXRpb249MQ==,,0a5a3059-e1be-46ca-a37a-c66ec85f2fd4,,,,,
2023-04-11 05:20:29.784,,4298bb28-40e3-4f73-a27f-90e514056189,,,8.85,9.0,128,54
2023-04-11 05:20:29.787,dHBzPTQmaW50ZXJ2YWw9NiZpdGVyYXRpb249MQ==,,ae9b1748-c6d3-4333-8ea7-4540fc4f6176,,,,,
2023-04-11 05:20:29.793,,ae9b1748-c6d3-4333-8ea7-4540fc4f6176,,,7.26,8.0,128,54
2023-04-11 05:20:29.799,,0a5a3059-e1be-46ca-a37a-c66ec85f2fd4,,,16.87,17.0,128,55
2023-04-11 05:20:36.216,dHBzPTQmaW50ZXJ2YWw9NyZpdGVyYXRpb249MQ==,,672807c8-45a2-4558-8838-b684e9b375ea,,,,,
2023-04-11 05:20:36.219,,672807c8-45a2-4558-8838-b684e9b375ea,,,3.64,4.0,128,55
2023-04-11 05:20:36.228,dHBzPTQmaW50ZXJ2YWw9NyZpdGVyYXRpb249MQ==,,3da81604-5b52-4cc2-8777-7ceca64bf9b1,,,,,
2023-04-11 05:20:36.234,,3da81604-5b52-4cc2-8777-7ceca64bf9b1,,,6.26,7.0,128,54
2023-04-11 05:20:36.237,dHBzPTQmaW50ZXJ2YWw9NyZpdGVyYXRpb249MQ==,,c31c38f4-355e-42ea-bec6-bef67cbe79a9,,,,,
2023-04-11 05:20:36.238,dHBzPTQmaW50ZXJ2YWw9NyZpdGVyYXRpb249MQ==,,54b8e117-d083-429b-8c90-a9d4257540d2,,,,,
2023-04-11 05:20:36.245,,54b8e117-d083-429b-8c90-a9d4257540d2,,,8.04,9.0,128,54
2023-04-11 05:20:36.258,,c31c38f4-355e-42ea-bec6-bef67cbe79a9,,,34.22,35.0,128,55
2023-04-11 05:20:43.428,dHBzPTQmaW50ZXJ2YWw9OCZpdGVyYXRpb249MQ==,,3ae754a9-d97a-4369-ba33-495347363433,,,,,
2023-04-11 05:20:43.439,,3ae754a9-d97a-4369-ba33-495347363433,,,11.31,12.0,128,55
2023-04-11 05:20:43.441,dHBzPTQmaW50ZXJ2YWw9OCZpdGVyYXRpb249MQ==,,694aa845-bb32-49c0-97b1-b8da5cbe25d9,,,,,
2023-04-11 05:20:43.443,dHBzPTQmaW50ZXJ2YWw9OCZpdGVyYXRpb249MQ==,,50d2870e-694f-42a9-8f7c-fd9f4b5f11ee,,,,,
